pitch_max,pitch_mean,mfcc_2_mean,mfcc_16_mean,mfcc_1_mean,mfcc_20_mean,spectral_centroid_min,mfcc_1_std,mfcc_8_mean,mfcc_16_max,spectral_rolloff_std,mfcc_11_mean,mfcc_2_max,duration,mfcc_8_std,mfcc_10_mean,mfcc_13_mean,mfcc_20_max,mfcc_11_max,mfcc_2_std,mfcc_18_mean,mfcc_12_mean,spectral_bandwidth_std,pitch_min,mfcc_1_max,skewness,mfcc_3_std,mfcc_16_std,mfcc_9_mean,spectral_centroid_std,label,filename
239.91170118635668,222.86412244696487,106.892395,-11.168488,-456.33173,-6.5156584,0.0,114.32729,-11.405291,0.0,2550.7244307961814,-11.1527,209.677,1.0320181405895692,14.575279,-5.345315,-10.200295,0.0,2.7372577,76.950005,-7.3674064,-14.217272,888.3302989572767,199.42369775418427,-243.7438,1.0746740567360056,33.20368,9.6810875,-9.750828,1115.2723298346039,nadia_buka,buka90.mp3
252.71363809934766,227.52301469709627,78.41606,-9.963571,-446.09344,-6.901085,0.0,96.70736,-10.130519,0.057222933,2222.611356935065,-9.644027,179.72691,1.4640362811791383,15.501323,-6.2294445,-8.730387,1.4735932,0.3292906,63.108635,-6.3326855,-9.285693,760.8310776854058,193.74649219115264,-210.26682,0.9880618612296053,22.43758,10.192286,-9.894764,980.0098187876398,nadia_buka,buka81.mp3
242.6993408760242,221.4481653621697,105.20285,-11.449727,-443.35382,-7.416742,0.0,117.461815,-14.33785,2.1129053,2522.2604718485504,-8.744409,210.14969,1.0560090702947846,16.567827,-8.129892,-12.262625,0.0,10.5504875,70.815994,-5.333057,-7.767212,842.8827190769699,184.9972113558172,-236.69713,1.7272791020651128,27.676416,11.547542,-14.808252,1170.191231933939,nadia_buka,buka95.mp3
251.2581146483697,212.70693594279504,92.63419,-11.207555,-493.64206,-6.7599773,0.0,134.14154,-8.975491,1.00446,2519.5257597936125,-9.046175,180.65775,1.2240362811791383,12.530606,3.061319,-10.735888,1.6564919,4.210351,51.29647,-6.005185,-7.7912674,783.6884558019098,187.14677540918822,-201.84422,0.9542084361529494,21.60451,8.646865,-3.773944,1216.6529252707367,nadia_buka,buka110.mp3
254.17759331190004,226.75619800608905,98.88426,-10.327781,-452.09784,-5.804991,0.0,111.30628,-14.794334,1.3755797,2168.05029254971,-11.206755,193.47787,1.4640362811791383,17.126945,-5.77172,-10.937665,2.1359468,1.7374315,65.38406,-7.6282864,-7.672821,749.4907273533273,191.5211239251473,-234.59915,0.6567659464713763,28.24932,9.339272,-11.86431,982.7237840486163,nadia_buka,buka85.mp3
225.1422562392905,206.81913359713323,89.53386,-8.04927,-427.01685,-3.7809885,0.0,125.26034,-1.781221,1.1237186,2096.292469009997,-6.421824,190.7612,1.7760090702947846,18.830887,-0.027530998,-10.920194,3.5989249,7.2992105,53.247925,-5.4438624,-4.96682,627.0431508879951,162.92073075152206,-120.149216,1.648865367475406,31.774834,9.294467,0.097301915,1016.1805604313566,nadia_buka,buka37.mp3
248.37216905734888,187.9687720558496,74.13459,-4.908384,-410.01154,-5.252443,0.0,130.75565,-5.8364816,4.532363,2464.7941491035144,-5.0786624,181.78583,1.8960090702947845,12.434388,-1.0819345,-8.724574,5.2544966,6.594166,55.642033,-2.660357,-7.242213,743.6304024936659,94.6606580968763,-134.0667,1.4951625468332759,38.93464,6.1296835,-1.782197,1136.0337778345436,nadia_buka,buka16.mp3
255.6500291307247,152.52573831445466,87.99792,-8.792168,-425.22824,-5.5483923,0.0,126.68673,-7.649453,1.4237039,2240.0498092719663,-5.163098,174.09787,1.5840362811791384,14.315633,-0.307197,-11.084519,4.9369807,5.541608,56.415337,-2.930768,-8.5927305,722.6129457323107,87.30705785825097,-142.9748,2.2108516315033104,28.66698,8.182589,-5.288139,950.1399946247586,nadia_buka,buka42.mp3
246.94165062806206,176.2597158098578,94.550026,-8.759083,-415.11993,-5.029072,0.0,138.88315,-2.0603597,6.7231555,2201.280315721349,-7.851404,183.04654,1.632018140589569,16.711254,-4.065056,-9.921122,2.5403986,10.397032,54.21594,-5.850544,0.16212988,709.1362776071596,91.43616857570666,-156.33736,1.7594577017252258,31.72359,10.333569,0.32687956,963.276120390406,nadia_buka,buka28.mp3
239.91170118635668,188.30421241044561,100.584076,-9.554946,-413.47223,-5.9605217,0.0,135.39247,-7.194567,8.132471,2212.0783335326705,-10.581658,184.04008,1.4160090702947845,15.055387,-5.449511,-11.813203,3.1182408,2.0297117,56.363235,-4.092091,-7.255308,727.1544771068424,107.48759652776705,-158.7732,1.6995489680044116,34.56136,10.302663,0.1467874,912.0490879879061,nadia_buka,buka38.mp3
248.37216905734888,227.39965083340928,84.80293,-9.754757,-418.33374,-8.185452,0.0,98.975586,-13.876058,1.6757479,2371.365753110866,-11.088458,186.29071,1.0560090702947846,16.770882,-7.607152,-9.648142,0.0,1.0382882,70.98577,-7.0415344,-11.678884,774.9950053414257,197.13312122062953,-202.00262,0.7376536400253363,24.522404,9.408436,-12.906305,1061.7863250928553,nadia_buka,buka80.mp3
258.62053938239393,165.44229395129216,93.266884,-7.919653,-410.74838,-3.453959,0.0,126.84414,-3.9298062,11.218812,2072.4009896695707,-8.079988,216.28894,1.8960090702947845,18.026537,-0.5387923,-11.267402,14.670665,16.062925,48.590054,-4.4047046,-0.5572013,661.7016967449986,65.40639132514966,-121.48572,2.036975362614801,36.915516,11.343018,5.3287473,937.0501236349331,nadia_buka,buka29.mp3
230.40470702053787,181.75743694112995,77.13717,-9.157576,-407.92017,-4.802335,0.0,142.24945,-8.231591,3.396515,1877.333667077087,-7.168528,180.27347,1.2960090702947846,13.322015,2.5871751,-11.428334,6.5248623,15.403269,45.6526,-5.0130553,-6.03075,502.7671336608948,65.40639132514966,-131.66928,0.42595202625542034,33.838673,10.13685,-2.0197928,822.5064011234504,nadia_buka,buka 1.mp3
239.91170118635668,209.05557082099358,94.73499,-14.742987,-425.10043,-7.355424,0.0,141.29663,-15.442219,0.0,2411.122622274771,-13.394494,184.34448,0.9360090702947845,16.827076,-5.5363765,-12.843902,0.0,0.016295938,69.16751,-3.2952404,-7.8307033,782.4318150533946,158.2826938011902,-173.14552,1.7559105998604214,29.475756,14.526755,-6.2435718,957.638246831547,nadia_buka,buka71.mp3
252.71363809934766,197.7509662482695,87.10363,-7.8279257,-472.3575,-4.4022856,0.0,114.08416,-6.139948,3.3052807,2078.5921178810718,-2.8574002,196.32031,1.7520181405895692,15.210341,1.2233723,-7.8785543,2.8336415,13.69054,54.48483,-3.5885015,-6.0993266,692.5935405467503,99.13755088719131,-207.11606,1.972478731293326,32.4106,7.435306,-1.7974055,875.2788300986904,nadia_buka,buka53.mp3
283.6614678567074,228.53534037206873,95.379234,-10.995812,-408.38742,-8.188796,0.0,110.53978,-15.215854,2.1092227,2813.0148269477286,-7.8659496,206.60022,1.1040362811791382,18.235859,-4.857813,-11.659406,2.3705816,1.8090489,76.17672,-8.085875,-13.558711,955.5574128703086,191.5211239251473,-218.41719,1.009750276059309,28.641981,10.836269,-11.222336,1213.0162115207127,nadia_buka,buka79.mp3
241.30149553281768,218.11838216281404,114.77413,-13.315231,-419.69452,-9.121431,0.0,118.380424,-7.6980653,0.0,2691.682474906435,-8.05451,200.24146,0.9120181405895692,10.769931,-10.057207,-11.159526,0.0,6.2916718,68.96675,-9.701746,-14.824885,892.9798460654521,183.93170582347207,-204.55057,0.7562851964347075,32.83617,11.737184,-12.848483,1173.2924925959871,nadia_buka,buka91.mp3
255.6500291307247,203.73766414365352,89.28711,-7.5300217,-422.8073,-5.965197,0.0,133.96822,-3.8725286,8.423543,2287.259026081805,-5.6577926,183.2255,1.7040362811791383,17.211056,-1.4610672,-11.744739,4.042886,18.985338,52.462376,-4.233699,-3.5373816,711.9207863388955,155.56349186104043,-169.53064,1.715169143365527,36.660145,9.287375,-0.59398663,970.0539125318726,nadia_buka,buka27.mp3
255.6500291307247,179.30783229281138,108.04314,-8.627943,-392.4297,-3.757559,0.0,131.63954,0.29578802,4.2759914,1946.710533790619,-7.460174,207.69968,1.3440362811791384,12.206229,0.66067296,-8.780335,7.016106,3.6439986,59.16328,-3.5059617,-11.613309,605.5981540152618,65.40639132514966,-142.00427,1.554391850797078,36.735203,9.552826,-2.7177885,865.1466325448139,nadia_buka,buka39.mp3
227.75828324510303,182.25930742750077,105.05813,-10.328355,-412.00748,-3.3070877,0.0,122.197075,-1.1375585,9.587591,2216.2645053025767,-8.2371235,190.31339,1.392018140589569,13.071192,-5.2320766,-9.222994,17.376495,3.2565145,59.31568,-6.0774093,-5.1428213,759.780257956844,67.32294488175604,-156.76994,1.513104462080458,37.23168,11.054347,-1.1955953,932.5141098881587,nadia_buka,buka44.mp3
230.40470702053787,160.38991978818362,53.30173,-7.455975,-441.9492,-2.6479433,0.0,138.20053,-3.8737404,4.9130397,1992.743758551225,-6.413056,176.15482,2.0640362811791384,12.881021,1.068529,-8.608002,7.6575527,7.180605,48.14236,-2.6033688,-2.8728092,570.538673125371,78.68552628393921,-112.48839,1.0939882596392203,26.974155,9.748921,1.0303434,1104.404053673154,nadia_buka,buka2.mp3
264.6655079380657,216.4611248939417,91.068695,-9.8456955,-435.64294,-2.3802035,0.0,129.29834,-8.5374,6.986702,2316.4411009311134,-7.5831494,185.3123,2.1120181405895693,15.87018,-0.23215953,-8.43122,7.399719,6.9439383,43.892372,-5.7416525,-7.4654775,684.5232463377711,167.69467255813382,-153.92278,1.422788549635196,36.05169,12.12286,-0.8028732,1202.9496402418874,nadia_buka,buka9.mp3
246.94165062806206,221.6403496150925,112.43036,-14.3112,-402.42007,-10.705556,0.0,105.63958,-11.638643,2.800275,2335.5337369389476,-15.915823,183.87811,0.9120181405895692,11.9509945,-9.006572,-9.523362,0.0,0.0,58.954983,-8.482566,-13.138153,747.5610609119981,191.5211239251473,-197.11261,0.9264830002407693,27.291754,11.400287,-16.76418,1060.826305710724,nadia_buka,buka92.mp3
260.1187129259726,208.56108719659028,105.91282,-12.206576,-369.53452,-3.1320317,0.0,129.74661,-6.6455584,0.13007735,2201.918986117959,-8.340951,191.48735,1.5360090702947846,15.415762,-5.1910434,-14.654808,4.360422,8.453073,59.8595,-5.543191,-5.9640265,786.0954083753268,166.7288223161438,-123.22386,1.459463536455036,40.888496,9.3802595,-0.070050955,990.2459977741652,nadia_buka,buka26.mp3
244.1052838549259,222.58195344172879,107.71064,-12.3803625,-401.6459,-8.052427,0.0,116.20495,-16.325415,0.0,2673.947924701844,-11.716512,200.07635,0.9840362811791383,14.7362,-5.620488,-10.812683,0.0,1.1622068,76.194084,-6.1500125,-13.515907,916.5967023385269,189.3213161937526,-216.5111,1.3760335955554663,31.653284,10.769066,-13.355748,1195.6874341495843,nadia_buka,buka82.mp3
260.1187129259726,177.95655859248689,90.16254,-9.249281,-428.50098,-5.221734,0.0,124.71282,-4.487466,5.736474,2319.692850128715,-7.15568,181.0791,1.632018140589569,19.203156,-2.9695094,-11.675159,3.3744245,7.8901796,52.492718,-3.4742696,-4.089441,688.9496519193887,88.32151700497141,-181.36176,1.915359094846223,29.19987,8.353619,2.22989,964.665068021986,nadia_buka,buka23.mp3
244.1052838549259,215.12520488397715,92.2167,-7.093505,-487.9919,-4.1302657,0.0,138.95338,-13.86202,0.0,2131.8146481128842,-9.661402,175.05405,1.2720181405895692,17.139467,-3.3606162,-11.236508,3.3635082,0.0,66.31817,-4.3950047,-7.209335,698.4642384621562,173.60841241450115,-231.21342,1.5331059216205651,32.899166,4.890881,-5.730905,939.9548950023066,nadia_buka,buka61.mp3
237.15608026942812,209.08862077350184,103.35809,-14.368524,-466.36426,-5.9675903,0.0,136.99039,-11.549985,0.0,2367.2403251497713,-11.068086,177.47955,1.1040362811791382,11.331029,2.6333396,-8.538634,2.5585792,3.8670492,58.18093,-5.3677745,-5.463047,775.4233828036171,161.0494265540188,-239.83353,1.4641048294203383,28.288055,10.947836,-6.4133515,953.8553375846707,nadia_buka,buka50.mp3
245.51937137864914,215.73560574749814,104.35634,-13.244036,-428.57898,-6.1135316,0.0,117.75632,-15.06657,0.0,2407.5990237710325,-10.429393,198.8272,1.0320181405895692,16.255495,-6.777397,-7.8861794,0.39335293,1.2221745,69.21824,-5.7064767,-7.1889453,792.1759971840476,181.8190699939266,-225.43365,0.7004994019490294,18.291155,12.521887,-11.985134,1050.8915606188073,nadia_buka,buka97.mp3
233.08188075904494,188.3061439118039,88.91732,-13.064705,-432.91498,-5.209492,0.0,137.3139,-16.673956,0.0,2474.2610488646874,-10.314941,188.27356,0.8640362811791383,19.34929,-9.528907,-12.331705,6.4316244,0.10067284,74.485855,-3.6477463,-9.81081,789.6368589082332,120.65074776640884,-157.42126,1.4788653703195678,23.174776,13.363326,-5.616625,1173.5126172349858,nadia_buka,buka77.mp3
242.6993408760242,211.2713855173531,111.06547,-13.964888,-456.96918,-5.1479363,0.0,134.1177,-12.700136,0.0,2492.785062788887,-7.6481934,179.02884,0.9120181405895692,15.104338,2.4500506,-12.209573,1.1850178,2.7289999,55.850033,-5.589926,-4.9838247,770.6420834753856,182.87233715141332,-224.2162,0.3380030165032873,23.313105,10.857223,-3.9945016,1106.654021629229,nadia_buka,buka108.mp3
248.37216905734888,165.03316260830337,95.788055,-7.927728,-481.2412,-3.2247832,0.0,122.725204,-9.409592,3.6418405,2018.7374839886909,-3.797497,174.08002,1.632018140589569,13.683992,-5.857784,-11.842282,4.762624,15.56785,52.152275,-4.614375,-0.231625,619.1955121934866,73.4161919793519,-235.13315,1.5601465796756095,27.09699,6.4059978,-6.260182,870.1465005225872,nadia_buka,buka48.mp3
244.1052838549259,220.42760891739792,86.83828,-10.0274515,-484.7572,-6.7245064,0.0,149.2278,-16.409805,0.6894629,2401.6971909884683,-12.100338,170.82468,0.8640362811791383,18.01345,0.07697925,-9.197383,1.7111126,0.41057086,57.641792,-5.556678,-6.731135,759.2098467699914,194.86885420251932,-255.1201,0.4717892924398273,20.765476,9.709938,-10.899799,1004.4691817070363,nadia_buka,buka101.mp3
223.84553226259098,184.18639454169448,100.87304,-5.9331994,-450.93668,-4.748885,0.0,144.7813,-15.432167,11.412936,2127.7777682621304,-4.7129436,185.52065,1.2960090702947846,15.128228,2.5643666,-8.112168,5.2691984,10.166866,57.49974,-5.113282,-6.775912,692.8903758180576,101.45478129445331,-201.60165,2.2058446158647094,30.421112,6.1916165,-11.425985,826.0570037557872,nadia_buka,buka49.mp3
258.62053938239393,182.05731816625737,98.05989,-9.063167,-412.15195,-6.1701775,0.0,112.96653,-2.5968926,2.3398592,2571.6978214541573,-8.115586,175.01376,1.7520181405895692,19.012709,-3.4647734,-12.313492,3.908654,5.731847,45.853466,-4.342817,-8.390433,848.244087429979,81.46036537576103,-172.24484,1.9309372111643934,37.779594,6.0336094,3.8255622,1028.147173346277,nadia_buka,buka25.mp3
234.43211035826653,182.92506227813598,103.17908,-8.853094,-467.50735,-7.7053275,0.0,137.53859,-11.535162,5.2901883,2303.243918336474,-6.6092653,180.00998,1.1760090702947845,18.298515,-1.6861104,-9.655956,2.7410057,4.845583,53.20497,-2.2750645,-2.755822,694.2449391536985,67.7129427339704,-183.17795,1.6670175524641102,23.209028,8.376703,-6.7032146,988.9050006885003,nadia_buka,buka65.mp3
241.30149553281768,212.7479218626334,113.21378,-14.42748,-455.97055,-4.4912143,0.0,131.81035,-15.718586,4.1967425,2692.8046353865648,-13.048956,169.40707,0.9360090702947845,13.29483,-2.5631518,-13.637085,8.12038,0.0,53.143425,-6.3300486,-6.8543015,801.8112076367057,181.8190699939266,-237.58173,0.5496036001039812,20.361094,11.743104,-6.380565,1227.448272898708,nadia_buka,buka107.mp3
246.94165062806206,212.4868903571893,111.00124,-9.251499,-450.9314,-5.6899924,0.0,139.32484,-11.128987,0.0,2081.7198781250722,-6.2663817,187.03079,1.1760090702947845,12.491579,-2.9216917,-9.672447,6.162511,11.88111,55.996506,-2.9148405,-6.631028,714.9693804871054,172.60850153728515,-163.82202,1.9680531701746429,33.124447,6.344672,-12.764563,874.4157610004263,nadia_buka,buka58.mp3
269.2917795270241,173.5457517482477,80.22494,-8.410844,-447.74048,-3.2313724,0.0,142.44208,-6.048206,9.595203,1743.3937801015022,-7.0373473,179.9525,2.2560090702947844,13.238927,-0.33159006,-8.936732,9.886582,7.161742,49.915634,-5.442767,-3.8570805,530.1165093290629,65.40639132514966,-152.01567,1.4673462429445618,29.632269,10.634279,-0.96041536,725.2974665005528,nadia_buka,buka8.mp3
255.6500291307247,188.4902624110552,84.16721,-9.852076,-453.46005,-2.4699547,0.0,150.35219,-11.117004,4.0122633,2958.629891658817,-7.7363663,155.3006,1.1040362811791382,14.071563,4.637979,-14.018287,8.727278,3.1760736,55.06983,-4.640128,-5.6039715,700.0300460364608,102.04250286354403,-182.13757,0.7670897896124668,30.543428,8.88761,-2.216634,1589.7149542124673,nadia_buka,buka70.mp3
255.6500291307247,179.9279428129356,91.38453,-9.037699,-392.8185,-4.7639346,0.0,135.65147,-1.8142222,7.6073694,2234.5365957465556,-5.2715316,202.57108,1.5840362811791384,16.652555,0.9048056,-12.335727,1.2488174,8.656321,55.956753,-3.556261,-4.4640713,761.8483346741835,85.80717486147108,-138.5849,1.5807312165181229,38.05974,10.456888,-0.47916833,949.7947389609925,nadia_buka,buka35.mp3
269.2917795270241,215.27782272844178,96.17409,-6.4253826,-457.4878,-6.0042543,0.0,123.7121,-10.431227,0.78178024,2217.4493964714848,-5.6590033,167.11818,1.5120181405895692,17.000586,-0.16189721,-6.8965545,1.4415152,9.268143,57.885742,-3.2053342,-6.7566724,701.678811661148,170.6259238017108,-204.698,1.794969938327592,27.921276,4.224861,-4.1204243,948.4600557270202,nadia_buka,buka59.mp3
257.13099468347406,176.77456261514902,66.54708,-5.72612,-445.0273,-4.0118423,0.0,128.24411,-9.551502,5.0623384,2518.6174115697786,-6.57641,176.72748,2.1120181405895693,14.511414,-1.4097755,-9.069062,2.7685564,7.855955,53.71291,-3.6871076,-4.3566794,721.6682226669795,65.40639132514966,-165.10942,2.0414932975718387,26.575195,7.6810346,-3.021486,1051.6577027709823,nadia_buka,buka17.mp3
246.94165062806206,205.88341535089822,70.60278,-10.247413,-453.70877,-1.7008423,0.0,146.13377,-9.726551,2.8958483,1943.5523426016605,-6.642888,171.80399,1.9920181405895692,15.539157,-1.6476699,-10.695284,21.525898,11.186886,50.10682,-6.585423,-5.469669,588.5273458517133,166.7288223161438,-163.8721,1.032411085441085,30.454672,9.884813,-1.787584,883.8141047742465,nadia_buka,buka7.mp3
255.6500291307247,174.12919956860347,76.775665,-5.098467,-424.13156,-5.45272,0.0,125.997406,-3.0567205,7.137002,2207.8258652595773,-4.2276483,185.59592,2.1120181405895693,10.003292,0.29182437,-7.8851104,5.0013466,14.498573,50.9153,-4.299853,-4.06206,720.0293774897606,65.40639132514966,-129.38904,1.7090538533377662,28.828861,6.1647944,-2.7244134,871.7996156856431,nadia_buka,buka14.mp3
248.37216905734888,231.00382450364302,101.74339,-9.980915,-496.46143,-5.0902886,0.0,102.60671,-13.504999,3.8985488,3172.617290106979,-13.414909,170.0668,0.9360090702947845,16.163118,-11.833935,-10.031696,6.0725336,0.019760128,55.442184,-1.2578101,-7.3300347,963.5377237681403,216.22053167995523,-288.7973,1.422965084220338,13.335593,7.90045,-9.449177,1448.950445332161,nadia_tutup,tutup24.mp3
248.37216905734888,233.29653869060107,89.64261,-4.3544436,-471.02576,-8.385984,0.0,81.914825,-15.566395,3.4095237,2401.012139556342,-13.076395,180.82031,0.9840362811791383,18.14904,-14.326733,-3.8859632,0.0,0.0,61.3523,-3.2283862,-8.94358,834.4983910162424,217.47308447763714,-277.64868,1.6124414941418876,19.209845,5.2772117,-17.262684,1040.5867777576545,nadia_tutup,tutup59.mp3
241.30149553281768,204.89385403910634,89.70404,-10.063956,-457.44638,-7.9523206,0.0,82.32144,-16.06722,0.0,2034.1147473591639,-18.27501,175.61789,1.1040362811791382,18.994608,-12.837886,-3.5103483,8.276149,0.0,50.278202,-5.1625714,-10.007216,683.777071659795,148.5384940785009,-265.21527,1.1600592807223744,20.401918,6.3251357,-11.016871,753.8154941013229,nadia_tutup,tutup94.mp3
273.99891691894106,238.19691488370796,97.01073,-4.607208,-458.91397,-7.641263,0.0,83.105034,-15.725618,5.949896,2813.5768359345775,-11.415445,183.30734,0.9120181405895692,16.695646,-12.571274,-1.8635323,0.0,1.2903287,61.133793,-3.3568923,-8.690156,893.9014323248383,222.55627686642293,-272.92767,0.8915919265931598,21.684961,6.417175,-12.118135,1297.527324875135,nadia_tutup,tutup54.mp3
246.94165062806206,237.2731531739742,93.64952,-3.8838975,-450.83963,-11.05946,0.0,98.19829,-21.134697,3.4897728,2538.9993942341434,-18.031668,167.75269,0.8160090702947845,20.773556,-11.878067,-6.271838,1.384749,0.0,53.518856,-5.84831,-4.947974,781.7081885529134,221.27444703492776,-231.56587,0.19166346174363955,19.370598,4.2969637,-15.050424,1110.976252588284,nadia_tutup,tutup95.mp3
242.6993408760242,211.34410215289677,90.63418,-4.278803,-450.80933,-8.32388,0.0,75.47377,-14.460468,6.3394756,2273.15678733561,-14.351987,197.97375,1.152018140589569,17.541693,-16.102242,-3.7557418,5.109889,0.0,55.434498,-3.9041083,-9.682091,791.5236880800454,100.28947374140385,-242.60829,1.2409905462548476,19.566067,6.0240808,-18.105211,994.9611049152472,nadia_tutup,tutup62.mp3
264.6655079380657,228.4657068032738,92.52906,-5.251289,-516.6576,-7.4740233,0.0,100.035934,-12.031047,6.388763,2493.3961790614594,-13.543207,176.12361,1.0320181405895692,15.341383,-8.983561,-5.6033907,2.559181,5.137659,55.290173,-3.609586,-5.101719,760.9319361381112,217.47308447763714,-290.12656,1.1160593125759188,13.735141,5.8933744,-9.942912,1090.0938881157176,nadia_tutup,tutup38.mp3
244.1052838549259,238.85177982562237,98.26277,-9.196501,-500.9126,-8.897715,0.0,113.09186,-21.14847,0.0,2566.294508185998,-16.327124,161.38252,0.9120181405895692,20.05877,-8.550452,-7.171135,0.0,4.725401,52.50108,-2.4284525,0.82303226,770.3159404458853,221.27444703492776,-282.59924,0.4232888608681951,13.855965,7.1819935,-11.469152,1121.290579106539,nadia_tutup,tutup85.mp3
245.51937137864914,224.7140832663543,81.57803,-6.2779546,-449.3998,-6.620353,0.0,74.19011,-14.823548,3.872147,2392.3571813810986,-15.509962,191.76715,1.0560090702947846,15.918531,-17.788591,-4.5035176,1.1931509,0.9133822,61.966732,-0.6739422,-6.603443,878.8624601630921,216.22053167995523,-270.56796,0.95682290657701,26.3495,9.095966,-15.354211,1028.8422540482206,nadia_tutup,tutup55.mp3
245.51937137864914,182.84720753826815,87.784996,-5.187803,-530.8045,-6.716221,0.0,99.25379,-10.647095,3.4933705,2424.796397149603,-8.651823,155.69415,1.2720181405895692,15.372347,-6.623473,-4.1288533,0.0,8.103921,45.2997,-3.8514185,-1.4187684,666.9640398400577,65.7852866955572,-278.5928,1.4842708634393504,13.944516,5.0030317,-6.166116,1074.9940060682118,nadia_tutup,tutup5.mp3
255.6500291307247,227.42767584191827,102.1057,-6.6310506,-511.37723,-5.0402083,0.0,105.14408,-19.706417,0.109452054,2615.3860641383703,-15.063206,166.57715,0.9360090702947845,18.369734,-10.051615,-7.731493,3.2603498,3.5267582,53.357773,-1.0237575,-1.0004592,763.6854320799371,217.47308447763714,-332.70447,1.0042961755978677,13.726367,4.984967,-10.404466,1124.0484661869593,nadia_tutup,tutup88.mp3
295.3659506116579,205.2968950897231,81.5917,-4.5430098,-528.9534,-7.5472584,0.0,70.89662,-9.691531,2.5772877,1859.2879420421475,-12.404196,167.16188,1.0560090702947846,14.387378,-7.1780667,-9.371862,0.5934954,6.279741,45.59747,-4.8211303,-8.292939,628.9058421548799,73.84148765291448,-360.32138,1.2430153684933962,12.3529,4.4110174,-8.744309,914.692065647208,nadia_tutup,tutup11.mp3
242.6993408760242,231.42291440195672,85.6173,-5.4675794,-504.2045,-7.3542213,0.0,95.30043,-9.713604,3.133215,2546.136464235433,-12.560519,165.95184,1.1040362811791382,11.856044,-9.091781,-6.947531,2.3738756,0.8284197,52.533085,-2.778127,-5.8594985,787.8354217298154,221.27444703492776,-267.6933,0.9045747421368023,14.441223,5.736212,-8.543285,1093.9824986587864,nadia_tutup,tutup14.mp3
241.30149553281768,227.84850308258,92.806564,-5.9489527,-512.67883,-6.712308,0.0,94.09187,-15.896214,1.6316304,2714.653301201492,-11.763927,174.75974,0.9840362811791383,15.445346,-8.239744,-7.065277,0.0037239597,1.7765598,55.380165,-4.4098997,-2.5708046,894.6895705006044,212.505992363466,-295.40097,0.7079774897993282,15.446281,6.590417,-12.618989,1263.5858451588786,nadia_tutup,tutup45.mp3
246.94165062806206,237.10655341568454,87.15775,-4.9309707,-454.9928,-8.083596,0.0,74.7719,-15.395378,7.431679,2555.529209058509,-11.977819,181.63309,0.9360090702947845,14.540539,-15.005668,-3.8177702,0.09059726,0.0,62.180492,-4.8252482,-6.146499,825.5630557056808,211.28204791122093,-275.1811,0.8279491486964113,25.494377,6.9007072,-13.2588415,1131.82544717919,nadia_tutup,tutup53.mp3
255.6500291307247,228.69403435131434,98.369125,-5.993454,-487.92572,-7.178626,0.0,102.60835,-15.734375,1.4947946,2551.11742935929,-14.787239,169.35413,0.9120181405895692,15.829058,-11.472135,-6.303382,1.6093252,0.0,58.40122,-1.184693,-7.283475,767.9299025368813,218.73289323986043,-267.16974,1.0165847726858044,18.24083,6.8227735,-13.571951,1102.5970399380767,nadia_tutup,tutup12.mp3
241.30149553281768,231.88891541556174,99.532814,-10.11681,-500.62357,-6.0596166,0.0,99.9719,-15.397866,0.0,2222.4289071074277,-12.44857,168.99231,1.2240362811791383,15.81393,-10.057982,-7.68512,3.2783704,0.0,48.71199,-1.568159,-2.720858,719.3503431069172,217.47308447763714,-277.45157,0.6963524974458675,19.18021,6.773177,-5.5080295,905.4542003050216,nadia_tutup,tutup21.mp3
263.1411467822288,218.4229457080747,85.56159,-9.262191,-513.663,-6.7145553,0.0,109.75788,-10.013854,0.0,2051.448093096141,-10.530989,170.49438,1.2960090702947846,14.39562,-5.663636,-6.173317,5.2692194,2.7308626,50.113583,-2.3162968,-3.1705382,638.7524516054897,198.27510177438265,-237.32603,1.8823644489326377,17.640675,5.3429995,-5.978873,872.2639627060504,nadia_tutup,tutup17.mp3
254.17759331190004,234.07787110548176,98.56271,-8.583428,-503.62106,-9.289491,0.0,99.684586,-13.309093,0.0,2376.8239673132252,-8.968581,166.91444,0.9840362811791383,16.805115,-9.671601,-6.7557487,0.0,9.640171,55.016518,-5.7763553,-4.922217,735.8411890782517,217.47308447763714,-319.50055,-0.5527213756056618,17.628155,7.641723,-12.105906,1043.3229423714367,nadia_tutup,tutup96.mp3
263.1411467822288,237.56966401279897,98.3922,-10.562525,-505.035,-8.9562,0.0,99.43172,-19.496355,0.0,2498.1567938198186,-14.805333,157.45444,0.8640362811791383,15.740934,-10.544933,-6.1430078,0.0,0.0044427067,52.406815,-3.7752717,-0.17057183,733.4005836588245,221.27444703492776,-309.32983,1.2924320565104066,11.254092,7.364419,-12.45526,1201.6792978470141,nadia_tutup,tutup80.mp3
241.30149553281768,226.94981617314906,107.666504,-5.145786,-480.7456,-9.107792,0.0,90.74932,-14.784107,1.0582936,2555.0543569737415,-17.65193,185.81206,0.8160090702947845,14.026747,-16.228828,-3.163309,0.0,0.0,67.38856,-1.6477798,-11.584798,856.6279045061938,211.28204791122093,-311.94067,0.9881336222963664,18.75047,5.405584,-17.948725,1082.6460661916874,nadia_tutup,tutup69.mp3
